통계기준월,시군구,연료별,용도별,승    용,승    합,화    물,특    수,계
201109,서울특별시 양천구,경유,사업용,25,281,"2,081",297,"2,684"
201109,서울특별시 양천구,기타연료,비사업용,3,12,32,2,49
201109,서울특별시 양천구,기타연료,사업용,0,0,84,0,84
201109,서울특별시 양천구,엘피지,비사업용,"11,275","3,029","2,530",0,"16,834"
201109,서울특별시 양천구,엘피지,사업용,"5,042",6,368,0,"5,416"
201109,서울특별시 양천구,전기,비사업용,1,0,0,0,1
201109,서울특별시 양천구,하이브리드(LPG+전기),비사업용,102,0,0,0,102
201109,서울특별시 양천구,하이브리드(휘발유+전기),비사업용,150,0,0,0,150
201109,서울특별시 양천구,휘발유,비사업용,"33,334",17,19,0,"33,370"
201109,서울특별시 양천구,휘발유,사업용,49,0,0,0,49
201109,서울특별시 양천구,휘발유(무연),비사업용,"48,537",46,38,0,"48,621"
201109,서울특별시 양천구,휘발유(무연),사업용,15,0,1,0,16
201109,서울특별시 양천구,휘발유(유연),비사업용,1,0,0,0,1
201110,서울특별시 양천구,계,계,"121,249","8,248","17,330",387,"147,214"
201110,서울특별시 양천구,CNG,비사업용,14,2,11,0,27
201110,서울특별시 양천구,CNG,사업용,19,676,0,0,695
201110,서울특별시 양천구,경유,비사업용,"22,521","4,195","12,192",87,"38,995"
201110,서울특별시 양천구,경유,사업용,28,292,"2,067",298,"2,685"
201110,서울특별시 양천구,기타연료,비사업용,3,12,35,2,52
201110,서울특별시 양천구,기타연료,사업용,0,0,83,0,83
201110,서울특별시 양천구,엘피지,비사업용,"11,239","3,003","2,521",0,"16,763"
201110,서울특별시 양천구,엘피지,사업용,"5,110",6,363,0,"5,479"
201110,서울특별시 양천구,전기,비사업용,1,0,0,0,1
201110,서울특별시 양천구,하이브리드(LPG+전기),비사업용,101,0,0,0,101
201110,서울특별시 양천구,하이브리드(휘발유+전기),비사업용,168,0,0,0,168
201110,서울특별시 양천구,휘발유,비사업용,"33,457",17,19,0,"33,493"
201110,서울특별시 양천구,휘발유,사업용,57,0,0,0,57
201110,서울특별시 양천구,휘발유(무연),비사업용,"48,515",45,38,0,"48,598"
201110,서울특별시 양천구,휘발유(무연),사업용,15,0,1,0,16
201110,서울특별시 양천구,휘발유(유연),비사업용,1,0,0,0,1
201111,서울특별시 양천구,계,계,"121,202","8,217","17,314",385,"147,118"
201111,서울특별시 양천구,CNG,비사업용,14,2,11,0,27
201111,서울특별시 양천구,CNG,사업용,20,667,0,0,687
201111,서울특별시 양천구,경유,비사업용,"22,535","4,193","12,210",85,"39,023"
201111,서울특별시 양천구,경유,사업용,29,274,"2,074",299,"2,676"
201111,서울특별시 양천구,기타연료,비사업용,3,11,34,1,49
201111,서울특별시 양천구,기타연료,사업용,0,0,83,0,83
201111,서울특별시 양천구,엘피지,비사업용,"11,234","3,002","2,494",0,"16,730"
201111,서울특별시 양천구,엘피지,사업용,"5,124",7,350,0,"5,481"
201111,서울특별시 양천구,전기,비사업용,1,0,0,0,1
201111,서울특별시 양천구,하이브리드(LPG+전기),비사업용,99,0,0,0,99
201111,서울특별시 양천구,하이브리드(휘발유+전기),비사업용,178,0,0,0,178
201111,서울특별시 양천구,휘발유,비사업용,"33,532",17,19,0,"33,568"
